Smiles,ID
Cc(cc(c(C(c(c1cc(O)c2OC)c2O)=O)c2OC)C1=O)c2O,Amb17608579
CC1(C)Oc(cc(cc2)C3=COc(cc(cc4)O)c4C3=O)c2C=C1,Amb22583886
COc(c(O)cc(C(Oc1c2O)=O)c3-c1c1cc2O)c3OC1=O,Amb21855667
Oc(cc1)cc(O)c1C(CCc1ccccc1)=O,Amb6298417
CC(C)C1=CC=C(C)C2=CC=C(C)C2=C1,Amb18511841
COc(cc(c(C1=O)c2O)OC(c(cc3)ccc3O)=C1O)c2OC,Amb22171279
O=C(/C=C/c1ccccc1)OCc1ccccc1,Amb3097391
COc(c(OC)c(c(OC(c(cc1)ccc1O)=C1OC)c2C1=O)OC)c2O,Amb22583891
CC(C)c1cc(OC)c(C)cc1,Amb20624327
CC(C)(OC[C@@H]1C2)OC[C@@H]1[C@@H](c(cc1)cc(OC)c1O)c(cc1O)c2cc1OC,Amb22892912
Oc(c1c2OCO1)cc(C=C1)c2OC1=O,Amb22264538
COc1cc(C(C(c2c3OC)=O)=COc2cc2c3OCO2)cc(OC)c1OC,Amb20246374
COc(cc1)cc(O)c1C(c1ccccc1)=O,Amb1798339
Oc1ccc(CC(c2c3)NCCc2cc(O)c3O)cc1,Amb22583894
COc1cc(C(OCCCCNC(N)=N)=O)cc(OC)c1O,Amb19958126
COc(cc(cc1)C(Oc(c(OC)c(c(OC)c2O)O)c2C2=O)=C2OC)c1O,Amb22583895
COc(c(O)c(c(OC(c(cc1)cc(O)c1O)=C1OC)c2C1=O)OC)c2O,Amb22583896
CC(C)[C@]1(CC2)OO[C@]2(C)C=C1,Amb17844448
CC(C)CNC(/C=C/C=C/CC/C=C\C=C\C)=O,Amb22264656
OCCCCCCC/C=C/C(O)=O,Amb4465568
CC(O[C@H]([C@@H](c1ccccc1)Oc1c2c(O)cc(O)c1)C2=O)=O,Amb22892894
CC(C)=CCC(CC=C(C)C)(C(C(O)=C1O)=O)C1=O,Amb22583899
C[C@]12O[C@H]2[C@H](c(c(OC)c2)cc(C=C3)c2OC3=O)O[C@@H]1O,Amb22893036
CC(C)=CCc(c(OC(C1)c(cc2)ccc2O)c(cc2)C1=O)c2O,Amb22584335
Oc(cc1O)cc(Oc2c3c(O)ccc2O)c1C3=O,Amb20622148
CCC(C(C=C1N2Cc3cc4cc(OC)ccc4nc13)=C(CO1)C2=O)(C1=O)O,Amb22584340
CCCCCCCCCCCCCC(OCC(CO)O)=O,Amb21928900
C[C@@H](C[C@H]1C(C)(C)[C@H]1[C@@H]1C=C(C)[C@H]([C@@]2([C@H](C(C)=C3)O)O)O)[C@@]23C1=O,Amb22584346
CC(C)([C@H](CC1)C2)[C@]1(C)[C@H]2O,Amb4605971
COc(ccc1c2O[C@@H]3c(ccc(O)c4)c4OC[C@@H]13)c2OC,Amb22584353
CCC(c(cc1OCOc1c1)c1O)=O,Amb22584355
CC(C)=CCOc(c(occ1)c1c(O1)c2C=CC1=O)c2OC,Amb22584361
Oc(c1c2occ1)c(C=CC(O1)=O)c1c2O,Amb18132680
CCOC1=CC2=C(C=CC(OC)=C3OC)C3=CN(C)C2=C2C1=C=C1OCOC1=C2,Amb22584362
COc(c(occ1)c1c(O)c1C=C2)c1OC2=O,Amb18661277
COc(ccc(C(Oc(c(OC)c1OC)c2c(O)c1OC)=CC2=O)c1)c1OC,Amb22234534
COc(c1c2occ1)c(C=CC(O1)=O)c1c2O,Amb18135426
O=C(c(cccc1)c1N1)/C1=C(\c(cccc1)c1N1)/C1=O,Amb8470409
C[C@H]([C@@H](CC[C@@](C)([C@H]1[C@]23C(C)=C[C@H]1[C@@H]1[C@@H]([C@](C)(CC[C@@H]([C@@H]4C)[C@H]5OC4=O)O)C5=C(C)[C@H]13)O)[C@@H]2O1)C1=O,Amb22584370
CC(C)(C=C1)Oc(cc2OC)c1c(N(C)c1c3cccc1)c2C3=O,Amb20246411
C=CCSS(CC=C)=O,Amb10845277
CC(C)[C@](C1)(C2)[C@H]1[C@H](C)C2=O,Amb4089476
O=C1N(C[C@@H]2[C@H](CCCC3)N3C[C@H]3C2)C3=CC=C1,Amb20622131
CN1[C@@H](C2)[C@H]3O[C@H]3[C@H]1C[C@@H]2OC(C(c1ccccc1)=C)=O,Amb19130565
COc1cc(CCNC2Cc3c-4cccc3)c2c4c1OC,Amb22584394
O[C@@H]1[C@H](CC(CN(C=Nc2c3cccc2)C3=O)=O)NCCC1,Amb31207298
CCN(C[C@](C)(CCC1)[C@H]2CC3)C[C@]12[C@H]([C@H]([C@@H](CC1)C2=C)O)[C@]13[C@@H]2O,Amb22264650
Cc(cc1C(c2cccc(O)c22)=O)cc(O[C@H]([C@H]([C@@H]3O)O)O[C@@H](CO)[C@@H]3O)c1C2=O,Amb6355342
C[C@@H](CCCO)C([C@H]([C@@H]1C2=C)O)=C(C)C[C@H]1OC2=O,Amb22545320
COc(c(OC)c1)cc([C@]2(CC3)[C@H]4[C@H]5[C@H](C6)OCC=C7[C@@H]5C[C@@H]2N3C7)c1N4C6=O,Amb22584419
C[C@H]([C@H](C[C@H]1O)O)[C@](C)(C2)C1=CC[C@H]2C(C)=C,Amb22584425
CC(C)c1cc([C@@H](C[C@H]2[C@]34CCCC2(C)C)OC3=O)c4c(O)c1O,Amb16193428
CC[C@@H]1[C@@H](C[C@@H]2NCCc(cc3O)c2cc3OC)C[C@@H](c(c(CC2)c3)cc(OC)c3OC)N2C1,Amb22584426
Cc(cc1C(c2cccc(O[C@H]([C@H]([C@@H]3O)O)O[C@@H](CO)[C@@H]3O)c22)=O)cc(O)c1C2=O,Amb31207302
CO/C=C(/[C@H](C[C@H]([C@@](CC1)(c(cccc2)c2N2)C2=O)N1C1)[C@@H]1C=C)\C(OC)=O,Amb22584433
C[C@](CC[C@H]([C@@H]1CC2)[C@](C)(CC[C@H](C3)O)[C@@]23O)([C@@H]2C(C=C3)=COC3=O)[C@@]11O[C@@H]1[C@@H]2OC(C)=O,Amb22584437
Oc1ccc(/C=C\c2cc(O)cc(O)c2)cc1,Amb17619858
COc(ccc(C[C@H](CO1)[C@H](Cc(cc2)cc(OC)c2OC)C1=O)c1)c1OC,Amb22892869
CC(C)=CCOc(c1c2occ1)c(C=CC(O1)=O)c1c2OC,Amb20246353
Oc(c1c(cc2OC(c3ccccc3)=C3)OCO1)c2C3=O,Amb20246348
CC(C)(C(C1)Oc(cc2)c1c(O1)c2C=CC1=O)O,Amb19131314
C[C@H]([C@@H](c(cc1OC)c(CC2)cc1OC)N2C1)c(cc2)c1c(OC)c2OC,Amb31207304
CN(CC1)C(C2)c3c1cc1OCOc1c3-c(cc1)c2c(OC)c1OC,Amb22584446
C[C@@H](CC1)[C@]2(C3)[C@@H](CC[C@H]([C@H]4C(OC)=O)O5)[C@]14[C@@H]5O[C@H]2O[C@@H]3c1cocc1,Amb22584447
COC(C1=CCC[C@@H]([C@](C[C@H](c2cocc2)O2)([C@H]2O2)C(CC3)=C)[C@]13C2=O)=O,Amb22584448
C[C@H]([C@H]([C@H](C1)O[C@H](C2)C(C)(C)O)[C@](C)(C3)[C@@]1(C)[C@@H](CC=C([C@@H]1C=C4O)C(C)(C)C4=O)[C@]1(C)C3=O)C2=O,Amb22169917
C[C@H](CC[C@@H]1C(C)=C2)[C@@]1(CC1=C(C)C)O[C@]12O,Amb10845157
C[C@](Cc1c(C2)c(C)co1)([C@H]2C(C)=C)C=C,Amb22584455
CC(C)([C@H](CC1)[C@](C)(CC2)[C@@H](CC3)C1=C[C@@]3(C)[C@H](CO)O)[C@H]2O,Amb22584458
CC(C)([C@@H](CC1)O[C@]1(C)[C@H]([C@H](C1)O)[C@](C)(CC2)[C@@]1(C)[C@H](C[C@@H]1O)[C@]2(C2)[C@@]2(CC2)[C@@H]1C(C)(C)[C@H]2O)O,Amb22584461
CC(C)(C=C1)Oc2c1c(OCC(c(ccc(O)c1)c1O)C1=O)c1c(O)c2,Amb20246405
C/C=C/C=C/CCCCCCCO,Amb539684
CC(C)=CCc(cc(/C=C/C(c(ccc(O)c1)c1O)=O)cc1)c1O,Amb20246363
C[C@]([C@@H](C[C@H]([C@@](C)(CC[C@@H](C1)O)C1=CC1)[C@]11O)O)([C@]1(CC1)O)[C@]1(C(C)=O)O,Amb22584465
CN(CCc1cc2c3OCO2)c2c1c3c(cc(c(OC)c1)OC)c1c2,Amb22584466
C[C@@H]1c2cc(/C=C/C)cc(OC)c2O[C@@H]1c(cc1)cc(OC)c1O,Amb24323883
CN([C+]1N2CC[C@@H]3c(cccc4)c4N[C@H]13)c(cccc1)c1C2=O,Amb20622150
COC(CC=C1C2=CN(CCc(cc3O)c4cc3O)C4=C1)=C2OC,Amb22584470
Oc1cc(OC(c2c-3oc(cc4O)c2cc4O)=O)c3c(O)c1,Amb20622156
C[C@@](CC[C@@](C)(C1)C(O)=O)(CC2)[C@H]1[C@@](C)(CC[C@]1(C)c(c3c4C=O)cc(O)c4O)[C@]2(C)C1=CC3=O,Amb22584471
CC(C)([C@H]([C@@H]1OC(C)=O)OC(/C(/C)=C/C)=O)Oc(cc2)c1c(O1)c2C=CC1=O,Amb31207310
CC(C)[C@@H]([C@@H]1[C@@H]2[C@@]3(C)[C@@H]4N(C)C[C@H]3CC2)[C@@H]4OC1=O,Amb22584472
COc(cc(CCc(cc1OC)cc(OC)c1O)cc1)c1O,Amb22584473
CCN(C[C@](C)(CCC1)[C@H]2C[C@H]34)[C@H]4[C@]12[C@H](C[C@H]([C@H](C1)C2=C)O)[C@]13[C@@H]2O,Amb31207308
C[C@](CC[C@H]([C@@H]1CC2)[C@](C)(CC[C@H](C3)O)[C@@]23O)([C@@H]2C(C=C3)=COC3=O)[C@@]11O[C@@H]1[C@@H]2O,Amb22584475
C[C@@](CC[C@@H]([C@H]1CC2)[C@@](C)(CC3)[C@@H]2C[C@H]3O)([C@H]2C(C=C3)=COC3=O)[C@]11O[C@H]1[C@H]2O,Amb22584476
COc(cc(CCC(CC(/C=C/c(cc1)cc(OC)c1O)=O)=O)cc1)c1O,Amb22584477
COC(CC(CCc1ccccc1)O1)=CC1=O,Amb24323901
O[C@H](C[C@H](CC1)[C@@H]([C@@H]2c3c4)N1Cc3cc1c4OCO1)[C@@H]2O,Amb22584478
COc(ccc(C1)c2CN(CC3)C1c(cc1OC)c3cc1OC)c2OC,Amb533587
C[C@@](C1)([C@H](C[C@H](C[C@H]23)OC2=O)[C@@H]3[C@H](C2)OC3=O)[C@]23O[C@H]1c1cocc1,Amb20622168
CC1=C(O)OC=CC1=O,Amb21912546
Oc1cccc(C[C@H](CO2)[C@H](Cc3cc(O)ccc3)C2=O)c1,Amb10845254
CC(C)=CCc(c(OC)c(/C=C/C(c(cc1)ccc1O)=O)cc1)c1O,Amb22169378
C[C@]([C@H]1[C@H]([C@H]([C@@H](C2)OC(/C(/C)=C/CO)=O)C3=C)OC3=O)(C=C[C@@H]1C2=C)O,Amb22584487
C/C(/C(O[C@@H](C[C@@]1([C@H]([C@H]([C@@H]2OC3=O)C(C)=C4)[C@@H]4OC1)O)[C@H]2C3=C)=O)=C\CO,Amb22584488
CC1(C)O[C@H](CC(OC2)=O)[C@@]2([C@H](CC[C@@](C)([C@H](c2cocc2)O2)[C@@]34O[C@@H]4C2=O)[C@]3(C)C2=O)C1=C2O,Amb22584490
CC(C)(CC[C@@H]1O)[C@H]([C@@H]([C@@H]([C@@]2(C)O[C@](C)(CC3=O)C=C)OC(C)=O)O)[C@@]1(C)[C@@]23O,Amb6297339
C[C@]1([C@H](c2cocc2)OC2=O)C2=C(C)CCC1,Amb2777007
COc(cc1)ccc1C(Oc(c(OC)c1OC)c2c(O)c1OC)=CC2=O,Amb20246368
C[C@@H]([C@@H]([C@H](C1)O2)[C@@](C)(CC3)[C@@H]1[C@H](CC1)[C@H]3[C@@](C)(C[C@H]3O)[C@@H]1C[C@H]3O)[C@]21OC[C@@H](C)CC1,Amb22584505
CC(C)(C=C1)Oc2c1c(OCC(C1)c(ccc(O)c3)c3O)c1cc2,Amb6298666
CC(C)([C@@H](C[C@H]1O)[C@@](C)(CC2)[C@H](CC[C@H]([C@H]3O)C4=C)[C@]13C4=O)C2=O,Amb31207313
OCC(C1)(COc(cc(cc2)O)c2-c(cc2O)c1cc2O)O,Amb22584638
C[C@@H]([C@@H]([C@H](C[C@H]1[C@H](CC2)[C@H](C3)[C@@](C)(CC4)[C@@H]2C[C@H]4O)O2)[C@@]1(C)C3=O)[C@@]21OC[C@H](C)CC1,Amb2719670
Cc(cc(c(C(c(c1cc(OC)c2OC)c2O)=O)c2OC)C1=O)c2O,Amb22234530
CC(C)[C@]([C@@H](C)OC)(C(OCC1=CCN(CC2)[C@@H]1[C@@H]2O)=O)O,Amb6600329
Oc(c1c2cco1)cc(C=C1)c2OC1=O,Amb18653741
C[C@@H](CC([C@]1(c2c3cc4OCOc4c2OC1)C1=O)=CC(OC)=C1OC)[C@@H](C)[C@@H]3OC(/C(/C)=C\C)=O,Amb22584517
C[C@H](C[C@H]1C(C)(C)[C@H]1[C@@H]1C=C(CO)[C@H]([C@@]2([C@H](C(C)=C3)O)O)O)[C@@]23C1=O,Amb19930471
CN(CC1)[C@@H]([C@H](c(c2c3OC)ccc3OC)OC2=O)c2c1cc1OCOc1c2,Amb22584521
CC(OCCc(cc1)cc(O)c1O)=O,Amb22055516
CN1[C@@H](C2)[C@@H]3O[C@@H]3[C@H]1C[C@H]2OC(C(CO)c1ccccc1)=O,Amb533003
CC(C)=CCOc1cc(occ2)c2c(O2)c1C=CC2=O,Amb22264675
CC(C)=CCc(c(OC(c(cc1)ccc1O)=C1O)c(c(O)c2)C1=O)c2OC,Amb22584526
Oc1cc(occ2)c2c(O2)c1C=CC2=O,Amb22264671
CC(C)c1cc(CC[C@@H]2[C@]3(C)CCC[C@@]2(C)C(O)=O)c3cc1O,Amb22584542
CC(C)=CCc(c(OC(CC1=O)c(cc2)ccc2O)c1c(OC)c1)c1O,Amb16182714
C[C@@H](Cc(c1c(c([C@@H]2C(C)(C)[C@@H]2CC2)c3C)C2=C)c3O)C1=O,Amb22584530
CC(C)(CCC1)[C@H](CC2)[C@@]1(C)[C@H]([C@H]1O[C@]11O3)[C@]22O[C@@H]2C1=C(C)C3=O,Amb22584531
CC(C)(CC1)[C@@H](C[C@H]([C@@]([C@@H]2O)([C@H]3CC[C@H]2C2=C)C2=O)O)[C@@]3(CO)[C@@H]1O,Amb22584536
CN(C1)[C@H](C[C@@]23c(cccc4)c4N=C2[C@H](C2)OC4)[C@H]4[C@H]2[C@]13C=C,Amb22584538
C[C@@H]([C@H](CC1)[C@](C)(CC2)[C@@]1(C)[C@@H](CC[C@H]1[C@@](C)(CO)O)[C@@H]2C[C@]1(CC1)OC1=O)C(O)=O,Amb22584544
C[C@@H]([C@](C(C)(C)O)(C(OCC1=CCN(CC2)[C@H]1[C@H]2OC(/C(/C)=C\C)=O)=O)O)OC,Amb22584545
C=C(CC[C@](C1)([C@@H]2CC[C@@H]1O1)C1=O)[C@]2(C[C@@H](c1cocc1)O1)C1=O,Amb22584547
CCC/C=C(/[C@@]1(CC2)C3=C[C@H]2[C@@H](CC2)[C@H]1C(C(O1)=O)=C2/C1=C/CCC)\OC3=O,Amb31207315
C[C@@]1(CC[C@H]([C@@H]2O3)C(C)(C)C3=O)O[C@@H]1CCC2=C,Amb22893069
CC(C)(CC[C@]12CC[C@]3(C)[C@@](C)(CC4)[C@H]([C@H]5O[C@H]55)[C@](C)(CC6)[C@@H]4C(C)(C)C6=O)C[C@@H]2[C@]35OC1=O,Amb22584553
COc(cc1OC)c(CCC(c2cc(O)ccc2)=O)cc1OC,Amb22584556
CN(CC[C@@]1(C=C2OC)c(c(C3)ccc4OC)c4O)[C@H]3C1=CC2=O,Amb6296822
C[C@@H](CCC(O)=O)[C@@H](CC1=O)[C@@](C)(C2)[C@]1(C)C(C(C[C@@H](C1(C)C)[C@]3(C)CCC1=O)=O)=C3C2=O,Amb22584558
O=C(CCC1)N(C[C@@H]2CCC3)[C@H]1[C@@H]1[C@H]2N3CCC1,Amb549291
Oc(cc1)cc(O2)c1-c(oc1c3cc4OCOc4c1)c3C2=O,Amb22584570
CN(c(cccc1)c1C(c1c2OC)=O)c1c1OCOc1c2OC,Amb20246402
CCCCCCCCCCCC(OC)=O,Amb4378331
Cc(c(O)c(C)c(OCC1Cc(cc2)ccc2OC)c2C1=O)c2O,Amb22584571
COc(cc1O)cc(Oc(c2c3O)ccc3OC)c1C2=O,Amb20246367
CC(c(c(OC)cc(OC)c1C)c1O)=O,Amb6297222
C/C=C(/CN([C@@H]1C[C@]234)[C@H](C5)[C@H]4N(C)c4c2cccc4O)\[C@@H]5[C@H]1C3=O,Amb31207317
CC(C)([C@H](C1)O)Oc2c1cc(cc(-c1cc(O[C@H]([C@H]([C@@H]3O)O)OC[C@@H]3O)cc(O)c1)o1)c1c2,Amb10845263
CC(C(Cc(c(O1)c(cc2)C=CC1=O)c2OC)=O)=C,Amb20622136
C[C@H]1[C@](C)([C@H]2C(C)(C)OO[C@@H]2CC2=O)C2=CCC1,Amb22264678
C[C@@](CO[C@@H]([C@@H]([C@H]1O)O)O[C@H](CO)[C@H]1O)(CCC1)[C@@H](CC2)[C@]1(C)[C@H](CCC1=CCOC1=O)C2=C,Amb17772553
CN(C[C@@H](C1)CN23)C[C@H]1C3=CC=CC2=O,Amb22411604
CC(C)(C(C1)Oc(cc2OC(CO)=C3)c1c(O)c2C3=O)O,Amb22584588
C[C@@](CCC1)([C@@H](CC/C(/C)=C/CO)C(CC2)=C)[C@@H]2[C@@]1(C)C(O)=O,Amb22893158
C[C@@H](CC1)CN(C[C@H]([C@@H](C[C@@H]([C@H]2C3)[C@@](C)(CC[C@@H](C4)O)[C@H]4[C@H]3O)[C@]2(C2)O)[C@H]3[C@H]2O)[C@H]1[C@]3(C)O,Amb22584593
CCCCC(O)=O,Amb3939877
Cc(c(O)c(C(C(Cc(cc1)ccc1OC)CO1)=O)c1c1)c1O,Amb22584600
CC(C)(C(COc1c(cco2)c2cc(O2)c1C=CC2=O)O)O,Amb19742200
O=C(C=CC1)N(C[C@H]2CCC3)[C@@H]1[C@H](CCC1)[C@H]2[N+]13=O,Amb8391008
COc(ccc([C@H]1OC[C@@H]2[C@@H](c(cc3)cc(OC)c3O)OC[C@H]12)c1)c1OC,Amb22584609
C[C@@H]([C@@H]([C@H](C1)[C@@H]([C@@H]2C[C@@]345)[C@H]5OC(C)=O)C=O)N2[C@@H]1C4=Nc1c3cccc1,Amb31207321
C/C=C(\CN1[C@@H](C2)[C@]34O[C@H]1C[C@]41c(cccc4)c4N3)/[C@H]2[C@H]1C(OC)=O,Amb22584616
Oc1cc(OC(CC2=O)c3ccccc3)c2c(O)c1,Amb537284
CC(C)CCC(C(C(OC(C)=C1)=O)=C1O)=O,Amb20622182
CC(C)CC(O[C@@H]1c(c(O2)c(cc3)C=CC2=O)c3OC(C)(C)[C@H]1OC(/C(/C)=C/C)=O)=O,Amb22584630
C[C@@](CCC1)([C@H]2OCCN22)[C@H](C3)[C@]1([C@H]1C[C@@H](CC4)C5=C)[C@@H]2O[C@@H]3[C@@]14[C@@H]5OC(C)=O,Amb22893365
CC(C)([C@H]1O[C@H]1[C@@H]1[C@@](C)([C@H](CC[C@@H]2[C@@](C)(C3)O)[C@]3(C[C@H]3OC(C)=O)[C@H]2O)O)[C@@]13O,Amb22584650
CC(OC[C@]([C@H]([C@@H](C=C1)OC(c2ccccc2)=O)O)([C@@H]1OC(c1ccccc1)=O)O)=O,Amb22584652
C[C@@H](C/C(/C(O[C@H](CC1)[C@H]2N1CC=C2COC1=O)=O)=C\C)[C@]1(CO)O,Amb16182621
CC(C)([C@H]1O[C@H]1[C@@H]1[C@@](C)([C@H](CC[C@@H]2[C@@](C)(C3)O)[C@]3(C[C@H]3O)[C@H]2O)O)[C@@]13O,Amb22584658
C[C@@H](C[C@@H]1[C@@H]23)[C@@H](C)[C@@H]3c(cc3OCOc3c3)c3O[C@]22OCOC2=CC1=O,Amb22584670
C[C@@H](C/C(/C(O[C@H](CC1)[C@H](C(COC2=O)=CC3)[N+]13=O)=O)=C\C)[C@]2(C)O,Amb22584676
C[C@](C(C/C(/C(O[C@@H](CC1)[C@H](C(CO2)=CC3)[N+]13=O)=O)=C/C)=C)(C2=O)O,Amb31207327
CCC/C=C(\C(CC[C@H]1O)=C2[C@H]1O)/OC2=O,Amb22584678
C[C@@H](CCC(O)=O)[C@H](CC1)[C@](C)(CC2)[C@H]1[C@@H](C1)[C@@H]2[C@](C)(CC[C@@H](C2)O)[C@H]2[C@@H]1O,Amb22758672
C([C@@H]1[C@@H](c(cc2)cc3c2OCO3)OC[C@@H]11)O[C@@H]1c(cc1)cc2c1OCO2,Amb2715026
C([C@@H]1[C@@H](c(cc2)cc3c2OCO3)OC[C@H]11)O[C@@H]1Oc(cc1)cc2c1OCO2,Amb22584679
COc(c(C=C1)c(cc2O)OC1=O)c2OC,Amb20246375
COc(cc([C@H]([C@H](CO[C@@]12O)[C@H]2C([C@@H]([C@@H](C2=O)O)Oc3c2c(O)cc(O)c3)=C2)[C@H]2C1=O)cc1)c1O,Amb8399971
O=C(C=CC1)N(C[C@@H]2CCC3)[C@H]1[C@@H]1[C@H]2N3CCC1,Amb533589
CC(C)(C[C@@H]1C2=CC[C@H]([C@@](C)(CC3)[C@@H](CC4)[C@](C)(CO)[C@H]3O)[C@]4(C)[C@]2(C)CC[C@@]1(C)[C@@H]1O)[C@@H]1O,Amb22584685
CC(C)=CCC(c1coc(-c(cc(cc2)O)c2O)c1)OC(C)=O,Amb22584690
C[C@@](CC[C@@H]([C@H]1CC[C@]2(C[C@H](CC3)O)O)[C@]23C=O)([C@H](CC2)C(CO3)=CC3=O)[C@]12O,Amb4034962
C[C@](CC[C@H]([C@@H]1CC2)[C@](C)(CC[C@H](C3)O)[C@@]23O)([C@@H](CC2)C(C=C3)=COC3=O)[C@@]12O,Amb22584694
COc(cc1O)cc(Oc(c2c3O)ccc3O)c1C2=O,Amb20246364
CCN(C[C@](COC)(CC1)[C@H]2C[C@@H]3[C@@](C[C@@H]([C@H]4C[C@@H]56)OC)([C@H]6[C@H]4O)O)[C@H]3[C@@]25[C@H]1OC,Amb31207331
CC(C)(CCC1)c(cc2)c1c(C1=O)c2-c(oc(S(O)(=O)=O)c2C)c2C1=O,Amb22584697
C[C@H]([C@H]([C@@H](C1=C2CCC[C@@H]11)OC2=O)O)[C@]1(C[C@@H](c1cocc1)O1)C1=O,Amb6600351
C[C@@H](CC[C@]1([C@H]2C3=CC[C@H]([C@@](C)(C[C@H]4O)[C@@H](CC5)C(C)(C)[C@H]4O)[C@]5(C)[C@]3(C)CC1)C(O)=O)[C@]2(C)O,Amb22584712
CCCC[C@@H]([C@H]1C2=CCCC1)OC2=O,Amb16192670
C[C@H]([C@@H]1[C@H]2C[C@H]([C@@](CC3)(c(cc(c(OC)c4)OC)c4N4)C4=O)N3C1)OC=C2C(OC)=O,Amb22893157
CC/C(/C)=C/C(O[C@@H](C[C@@H](C(C)C)[C@@H]([C@H]1C2)[C@@H]([C@H](C)OC(C)=O)C2=O)C1=C)=O,Amb22584716
C[C@]1(c(c(O)c(C)c(O)c2C(C)=O)c2OC1=CC([C@@H]1C(C)=O)=O)C1=O,Amb932775
CC(C)CC(O[C@H]([C@]1([C@@H]23)OC1)C=C2C(COC(C)=O)=CO[C@H]3OC(CC(C)C)=O)=O,Amb8399574
OC(CCN1C2)C1=Nc1c2cccc1,Amb16182651
C[C@@H](C[C@@H]1OC2=O)C(/C=C\C(C)=O)=CC[C@H]1C2=C,Amb22584724
CC(C)(C(CO)=CC1=O)C(SC2)=C1NC2=O,Amb22584725
CCN(C[C@](C)(CC1)[C@H]2C[C@@H]3[C@@](C[C@@H]4C5=C)([C@H]6C[C@H]4O)[C@@H]5O)[C@H]3[C@]26[C@H]1O,Amb31207335
C[C@H]1c(cc(/C=C/C)cc2)c2O[C@@H]1c(cc1)ccc1O,Amb22892836
O[C@@H]([C@@H](C=CC1=O)OC(c2ccccc2)=O)[C@]1(COC(c1ccccc1)=O)O,Amb22584728
CC(C)([C@H]([C@@H]1OC(/C(/C)=C/C)=O)OC(C)=O)Oc(cc2)c1c(O1)c2C=CC1=O,Amb19767369
CN(CC1)[C@@H]([C@H](c2c3cc4OCOc4c2)OC3=O)c2c1cc1OCOc1c2,Amb22584744
OCc(c1c(cc2)OCO1)c2-c1ncc(ccc2c3OCO2)c3c1,Amb22584745
O=C(c1c2OCOc2ccc11)OC1c(c1c2)nccc1cc1c2OCO1,Amb22584746
C[C@@](CC[C@@H]([C@](C)(C[C@@H]1O)[C@H]2C[C@@H]1O)C1=CC2=O)([C@@]1(CC1)O)C1=O,Amb22584747
CCO[C@@H]([C@](COC(c1ccccc1)=O)([C@H]1O)O)C=C[C@H]1OC(c1ccccc1)=O,Amb22584750
CC1=C(c2c(CC3)cc4OCOc4c2)N3C=C2C1=C=C1OCOC1=C2,Amb22584754
CC1=C(C=CC2=C3OCO2)C3=CN(C=C2)C1=C(C=C1OC)C2=C=C1OC,Amb20622139
COc1cc([C@H]2Oc3cc(OC(C=C4)=O)c4cc3O[C@@H]2CO)cc(OC)c1O,Amb22893230
CC(O[C@@H]([C@@H](C=C[C@H]1O)OC(c2ccccc2)=O)[C@]1(COC(c1ccccc1)=O)O)=O,Amb22584756
CC(C)([C@H]1O[C@H]1[C@@H]1[C@@](C)([C@H](CC[C@@H]2[C@@](C)(C3)O)[C@]3(C[C@H]3O)[C@H]2OC(C)=O)O)[C@@]13O,Amb22584760
CC(C)(CC[C@H]1O)[C@H]([C@H]([C@@H]([C@@]2(C)O[C@](C)(CC3=O)C=C)O)OC(C)=O)[C@@]1(C)[C@@]23O,Amb22584762
C[C@]([C@H](CC1)[C@](C)(CC[C@@H]([C@](C)(C[C@@H]2O)[C@H]3C[C@@H]2O)C2=CC3=O)[C@@]12O)([C@@H]1OC(C)(C)CC1)O,Amb22584764
CC(OC[C@H]([C@@H](c(cc1OC)cc(OC)c1OC(C)=O)Oc1c2)Oc1cc(C=C1)c2OC1=O)=O,Amb22893231
C[C@@H](CCCOC(C)=O)C([C@H]([C@H]1C2=C)O)=C(C)C[C@@H]1OC2=O,Amb31207412
CN(CC1)C(Cc(c(-c2c3OC)c4O)ccc4OC)c2c1cc3OC,Amb540630
CC(c(c(C)cc1cccc(O)c11)c1O)=O,Amb2694264
C[C@](CCC1)([C@H](CC[C@](C2)(C(C3)=C)O)[C@]23CC2)[C@H]2[C@@]1(C)C(O)=O,Amb10845140
C[C@H]([C@H]([C@@H](C1)O2)[C@](C)(CC3)[C@H]1[C@@H]1[C@@H]3[C@](C)(CC[C@H](C3)O)C3=CC1)[C@]21OC[C@H](C)CC1,Amb932784
C[C@](CC[C@H]([C@@H]1CC2)[C@](C)(CC[C@H](C3)O)[C@@]23O)([C@@H](CC2)C(CO3)=CC3=O)[C@@]12O,Amb22360387
CN(CCc1c2)C(Cc(c-3c4O)ccc4OC)c1c3c(O)c2OC,Amb22584784
COC(CC=C1C2=CN(CCc(c3c4)cc(OC)c4OC)C3=C1)=C2O,Amb22584785
COc1cc(CCN2C3Cc4ccc5OCOc5c4C2)c3cc1OC,Amb22584786
CC1(C)Oc2cc(OC(C=C3)=O)c3cc2CC1OC(C=C(C)C)=O,Amb22584787
CC(c(c(C)cc1cc(O[C@H]([C@H]([C@@H]2O)O)O[C@@H](CO)[C@@H]2O)cc(OC)c11)c1O)=O,Amb22584789
CC(C)c1cc([C@H]([C@@H]([C@@H]2[C@@]34CCCC2(C)C)O)O[C@H]4O)c3c(O)c1O,Amb22892904
COc(cccc1)c1OCC(CO)O,Amb932803
